"dates","titles","paragraphs"
"2020-01-20","SK그룹, 낡은 이름 버리고 '딥체인지'…계열사 사명 바꾼다","급변하는 경영 환경 속에서 낡은 이름으로는 '근본적인 변화'를 꾀하기 힘들다는 최태원 SK 회장의 지적에 ... 회사 등을 통해 변경할 사명 후보군을 3~4개 받았고 이를 사내 게시판 등에 올려 임직원에게 의견을 묻고 있다.  SK그룹 각 계열사는 기업명에서 업종을 빼는 것을 고려하고 있다. SK이노베이션처럼 회사의 지향점과 가치, 비전 등을"
"2020-01-19","맨손으로 '롯데 신화'…신격호 명예회장 타계 유료","것으로 알려졌습니다. 공장 위치는 현대차그룹 계열 현대제철 공장과 LG화학 공장이 있는 충남 당진 지역을 검토하고 있다고 합니다. 앞서 현대·기아차는 전기차 전용 플랫폼인 E-GMP를 통해 생산할 프리미엄 전기차에는 SK이노베이션 배터리를 쓰기로 했습니다.  4. “문 대통령 참모들, 대북관계 너무 서둘러”    에드윈 퓰너 헤리티지재단 창립자가 한국경제신문과 한 인터뷰에서 “과거 김대중 대통령은 ‘"
"2020-01-19","완성차업체-배터리 '합종연횡' 활기","글로벌 완성차업체와 배터리 제조사들이 국경을 뛰어넘는 합종연횡에 나서고 있다. 배터리 성능이 전기차의 품질과 가격을 좌우하는 핵심 경쟁력이란 판단 때문이다.  SK이노베이션은 베이징자동차 등과 손잡고 중국에 전기차 15만 대 규모의 배터리 공장을 최근 준공했다. 이 회사는 또 중국 전지업체 EVE에너지와 합작법인을 설립해 중국 장쑤성 옌청에 20~25GWh 규모의 전기차 배터리 공장을 추가 건설할 계획이다.  세계 최대 자동차업체인"
"2020-01-19","현대차-LG '의기투합'…전기차 배터리 합작공장 세운다","배터리업체와 합작사를 설립하고 있는 것도 같은 이유”라고 덧붙였다.  LG화학, 연이어 완성차 합작사 설립  LG화학은 배터리시장을 선점하기 위해 글로벌 완성차업체와 잇달아 합작법인을 설립하고 있다. 국내 라이벌인 SK이노베이션과의 경쟁에서 앞서기 위해 ‘우군’을 최대한 확보할 필요가 있다고 판단했다는 분석이다. 현재 현대차에는 LG화학 배터리가, 기아차에는 SK이노베이션 배터리가 주로 사용된다. 현대·기아차는 2021년부터"
"2020-01-19","배당 ETF 죽쒀도…15% 수익 상품 있다","소외된 것도 영향을 줬다.  수익률 상위 배당 ETF는 반도체주를 많이 담았다. KBSTAR 대형고배당10TR은 SK하이닉스 비중이 29.3%, 삼성전자가 29.0%에 달했다. KODEX 배당가치는 삼성전자가 18.7%, SK하이닉스가 ... 따른 온기가 다른 업종으로 확산될 가능성이 있기 때문이다. 두산의 배당수익률은 현재 7.7%며 쌍용양회 등도 배당 매력이 커졌다.  임근호 기자"
"2020-01-19","SK이노베이션 막내 사원이 전하는 'CES 현장 영상' 화제","SK이노베이션은 계열사 막내 사원들로 구성된 '스키노맨'이 제작한 'CES 2020' 현장 영상이 조회 수 10만회를 돌파했다고 19일 밝혔다.  스키노맨은 SK이노베이션, SK에너지, SK인천석유화학 등 홍보실 막내 사원 4명이 만든 프로젝트팀으로 이번 영상에서는 7∼10일 미국 라스베이거스에서 열린 세계 최대 가전·IT 전시회 CES가 소개됐다.  개막 전날에는 SK 부스 전시 콘셉트를, 개막일부터는 SK이노베이션 계열사 부스에서"
"2020-01-17","폭스바겐, 중국 3위 배터리업체 지분 20% 산다","컨설팅업테 오토포사이트는 """"폭스바겐이 중국 배터리업체 지분을 직접 보유함으로써 가격 협상력을 높일 수 있을 것""""이라고 분석했다.  궈쉬안은 글로벌 기준 7위로 LG화학 등 국내 배터리 기업들과 경쟁 관계다. 세계 1위 완성차업체인 폭스바겐이 궈쉬안으로부터 공급받는 물량을 늘리면 국내 기업들에겐 부정적 영향이 있을 수 있다는 분석이다.  강현우  기자  hkang@hankyung.com"
"2020-01-17","17일, 외국인 거래소에서 KODEX 200 등 순매도","투자자는 17일 거래소에서 KODEX 200, LG유플러스, 삼성전자우 등을 중점적으로 매도한 것으로 나타났다.  외국인 투자자의 순매도 상위 20개 종목은 KODEX 200, LG유플러스, 삼성전자우, 셀트리온, 아모레퍼시픽, SK이노베이션, 카카오, 현대차, S-Oil, KODEX 코스닥150 레버리지등이다.  이중에 전기,전자 업종에 속한 종목이 4개 포함되어 있다.  KODEX 200, LG유플러스, 삼성전자우 등은 전일 대비 주가가 상승했고, 셀트리온, 카카오,"
"2020-01-17","“주식카톡방 무료입장 종료임박”. 오늘까지 입장가능","주식카톡방에서 무료공개 ->   카톡방에 입장하면 추천주의 매수이유, 매수가, 매도가 등 자세히 알려주어 주식초보자들도 손쉽게 함께 매매하고 수익낼 수 있도록 도와주는 것이 카톡방의 가장 큰 장점이다. 주식투자로 수익내는 진짜 방법이 궁금하다면 지금 바로 주식카톡방에 입장해보자.  -최근 핫이슈 종목  아가방컴퍼니, 셀트리온제약, 동양네트웍스, 에이디테크놀로지, 써니전자, 체시스, 한창, 동진쎄미켐, 유라테크, SK이노베이션"
"2020-01-16","16일, 거래소 외국인 순매도상위에 화학 업종 5종목","외국인 투자자는 16일 거래소에서 SK하이닉스, SK이노베이션, 기아차 등을 중점적으로 매도한 것으로 나타났다.  외국인 투자자의 순매도 상위 20개 종목은 SK하이닉스, SK이노베이션, 기아차, 셀트리온, 한올바이오파마, 삼성전자우, 현대차, S-Oil, 삼성SDI, 강원랜드등이다.  이중에 화학 업종에 속한 종목이 5개 포함되어 있다.  SK하이닉스, 셀트리온, 삼성전자우 등은 전일 대비 주가가 상승했고, SK이노베이션, 기아차, 한올바이오파마"
"2020-01-16","16일, 거래소 기관 순매도상위에 전기,전자 업종 4종목","기관 투자자는 16일 거래소에서 TIGER MSCI Korea TR, 삼성전자, SK텔레콤 등을 중점적으로 매도한 것으로 나타났다.  기관 투자자의 순매도 상위 20개 종목은 TIGER MSCI Korea TR, 삼성전자, SK텔레콤, SK이노베이션, 한올바이오파마, NICE, 삼성전기, KODEX 인버스, KODEX 200선물인버스2X, 셀트리온등이다.  이중에 전기,전자 업종에 속한 종목이 4개 포함되어 있다.  TIGER MSCI Korea"
"2020-01-16","SK, 한번 충전해 500㎞ 달리는 배터리 서 2년내 양산","SK이노베이션이 2022년부터 한 번 충전으로 500㎞를 달릴 수 있는 차세대 전기차 배터리를 양산한다. 미국 조지아주 소도시 커머스시에 짓고 있는 배터리 공장을 통해서다.  지난 14일 조지아주 최대 도시 애틀랜타에서 차로 한 ... 착공을 계획하고 있다. 순차적으로 투자를 늘려 조지아주에 총 5개 공장을 가동할 방침이다. 현장에서 만난 박종하 SK이노베이션 미주 건설담당 과장은 “현재 확보한 부지에 5개 공장을 지을 수 있다”고 말했다. 최태원 SK그룹"
"2020-01-16","SK """"한번 충전 500㎞ 가는 전기차 배터리 2022년 미국서 양산""""","SK이노베이션 전기차 배터리 전진기지 '조지아 공장' 추가 증설 계획  '3세대 전기차 배터리 시대' 연다…""""2025년까지 글로벌 선두 목표""""  '한 번 충전으로 서울에서 부산까지'  SK이노베이션이 미국 내 공장에서 2022년부터 ... 지역 랜드마크 역할도 할 전망이다.  I-85 고속도로 옆에 위치한 공장이 완공되면 약 600m 길이의 외벽은 SK를 알리는 문구로 장식될 예정이다.  수주 물량 기준으로 세계 3위 업체인 SK이노베이션은 """"2025년까지 100GWh"
"2020-01-16","미 조지아주지사 """"SK 전기차배터리 투자, 업계 게임체인저 될것""""","회사…하지 못할 게 없다"""" 적극 지원 약속  """"나도 30년 넘게 활동한 사업가…전기차·배터리 중요성 잘 알고 있다""""  """"SK의 전기차 배터리 생산 프로젝트와 투자는  미국 조지아주 애틀랜타에 있는 주 정부 청사에서 만난 공화당 소속 브라이언 켐프 주지사는 SK이노베이션의 배터리 사업에 강한 신뢰를 나타내면서 SK와 조지아주의 '동반 성장'에 대한 기대감을 표시했다.  SK이노베이션은"
"2020-01-16","신입사원 만난 최태원 """"공동체 행복추구에 신선한 자극"""" 당부","무대-객석 거리 7→2m로 좁히고 '스펀지 마이크' 던지며 즉석 질문  최태원 SK그룹 회장이 신입사원들에게 """"젊은 패기를 바탕으로 공동체 행복추구를 위해 신선한 자극을 불어 넣어달라""""고 ... 워커힐호텔에서 열린 '그룹 신입사원 교육-회장과의 대화'에서 이같이 말했다고 16일 밝혔다.  이날 행사에는 SK그룹 신입사원 700여명과 함께 조대식 SK수펙스추구협의회 의장, 장동현 SK㈜ 사장, 김준 SK이노베이션 사장,"
"2020-01-15","15일, 거래소 기관 순매도상위에 전기,전자 업종 6종목","기관 투자자는 15일 거래소에서 SK하이닉스, 삼성전자우, KODEX 200 등을 중점적으로 매도한 것으로 나타났다.  기관 투자자의 순매도 상위 20개 종목은 SK하이닉스, 삼성전자우, KODEX 200, 삼성전기, LG이노텍, POSCO, 삼성SDI, KODEX 코스닥150선물인버스, 셀트리온, SK이노베이션등이다.  이중에 전기,전자 업종에 속한 종목이 6개 포함되어 있다.  삼성SDI, KODEX 코스닥150선물인버스, 엔씨소프트 등은 전일"
"2020-01-15","15일, 외국인 거래소에서 삼성전자 등 순매도","외국인 투자자는 15일 거래소에서 삼성전자, 현대차, SK이노베이션 등을 중점적으로 매도한 것으로 나타났다.  외국인 투자자의 순매도 상위 20개 종목은 삼성전자, 현대차, SK이노베이션, SK하이닉스, LG화학, DB하이텍, ... 있다.  기아차, S-Oil, KODEX 200선물인버스2X 등은 전일 대비 주가가 상승했고, 삼성전자, 현대차, SK이노베이션 등은 주가가 하락했다.  거래소 외국인 순매도 상위 종목  한경로보뉴스  이 기사는 한국경제신문과"
"2020-01-14","14일, 거래소 외국인 순매도상위에 화학 업종 5종목","외국인 투자자는 14일 거래소에서 TIGER 200, 현대차, SK이노베이션 등을 중점적으로 매도한 것으로 나타났다.  외국인 투자자의 순매도 상위 20개 종목은 TIGER 200, 현대차, SK이노베이션, 셀트리온, S-Oil, 기아차, 삼성바이오로직스, 한진칼, 만도, 필룩스등이다.  이중에 화학 업종에 속한 종목이 5개 포함되어 있다.  TIGER 200, 현대차, SK이노베이션 등은 전일 대비 주가가 상승했고, 셀트리온, S-Oil, 삼성바이오로직스"
"2020-01-14","전기차시장 성장 전망에 배터리업체 주가 강세","26만5천500원에 거래를 마쳤다.  장중 한때는 27만4천500원까지 올라 52주 신고가를 새로 썼다.  LG화학은 장중 34만3천원까지 올랐다가 차익 매물이 나오면서 0.30% 오른 33만3천500원에 마감했다.  SK이노베이션도 1.09% 올랐다.  김현수 하나금융투자 연구원은 이날 삼성SDI를 분석한 보고서에서 """"올해 영업이익은 작년보다 80% 증가한 8천222억원으로 가파른 성장세가 재개될 전망""""이라며 """"중대형 전지 부문에서 전기차 배터리 물량 공급"
"2020-01-13","13일, 거래소 기관 순매도상위에 전기,전자 업종 5종목","KODEX 200, LG디스플레이 등을 중점적으로 매도한 것으로 나타났다.  기관 투자자의 순매도 상위 20개 종목은 삼성전자, KODEX 200, LG디스플레이, 삼성전자우, KODEX 200선물인버스2X, 카카오, 엔씨소프트, SK하이닉스, S-Oil, SK이노베이션등이다.  이중에 전기,전자 업종에 속한 종목이 5개 포함되어 있다.  삼성전자, KODEX 200, 삼성전자우 등은 전일 대비 주가가 상승했고, LG디스플레이, KODEX 200선물인버스2X, S-Oil"
"2020-01-13","13일, 거래소 외국인 순매도상위에 화학 업종 7종목","13일 거래소에서 기아차, 한진칼, 셀트리온 등을 중점적으로 매도한 것으로 나타났다.  외국인 투자자의 순매도 상위 20개 종목은 기아차, 한진칼, 셀트리온, LG전자, S-Oil, LG생활건강, KB금융, 현대차, 롯데케미칼, SK이노베이션등이다.  이중에 화학 업종에 속한 종목이 7개 포함되어 있다.  기아차, 한진칼, 셀트리온 등은 전일 대비 주가가 상승했고, LG전자, S-Oil, KB금융 등은 주가가 하락했다.  거래소 외국인 순매도 상위 종목"
"2020-01-13","SK이노베이션, 협력사에 상생기금 29억6천억원 전달","기본급 1% 기부에 회사 매칭, 정부·협력사 출연금으로 조성  SK이노베이션은 13일 SK 울산콤플렉스 방식으로 회사가 조성한 1% 행복나눔기금 중 절반인 25억6천억원에 정부·협력사 공동근로복지기금 출연금을"
"2020-01-13","SK이노베이션 협력사 기금 전달","SK이노베이션은 지난 13일 SK 울산콤플렉스에서 ‘2020 협력사 상생기금 전달식’을 열고 총 29억6000만원을 계열 협력사에 전달했다. 기금은 회사 임직원의 기본급 1%와 회사가 그만큼 출연해 조성한 ‘1% 행복나눔기금’ 중 절반이다. 김준 총괄사장은 “대기업과 중소기업 간 격차 해소에 실질적으로 힘써준 정부와 협력사에 감사의 말씀을 전한다”고 말했다."
